dataset,domain,method,seed,comparison_group,status,terminal_complete,numerically_invalid,host,student_checkpoint,ema_checkpoint,completed_at,training_code_sha,terminal_evidence,execution_evidence,collected_at,note
DIOR,contrast,SFUT,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/SFUT/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/SFUT/work/iter_185_ema.pth,2026-09-08T10:47:39+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/SFUT/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_42/methods/SFUT/execution.json,2026-09-12T01:56:09.081169+00:00,
DIOR,contrast,SFUT,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/SFUT/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/SFUT/work/iter_185_ema.pth,2026-09-08T10:53:53+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/SFUT/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_43/methods/SFUT/execution.json,2026-09-12T01:56:09.167194+00:00,
DIOR,contrast,SFUT,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/SFUT/work/iter_185.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/SFUT/work/iter_185_ema.pth,2026-09-08T10:59:30+00:00,a39c83221c73e71d273b96ef95c65f6d8d1e84f9,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/SFUT/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/formal_ports_runs_a39c832/dior/contrast/seed_44/methods/SFUT/execution.json,2026-09-12T01:56:09.261708+00:00,
DIOR,contrast,SFYOLO,42,extended_2epoch,complete,True,False,183,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/contrast/seed_42/methods/SFYOLO/work/iter_369.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/contrast/seed_42/methods/SFYOLO/work/iter_369_ema.pth,2026-09-12T00:35:26.187035+00:00,84a1aebcdf9fa6f710acc5c031dc12d4c0d465be,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/contrast/seed_42/methods/SFYOLO/terminal_status,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/contrast/seed_42/methods/SFYOLO/execution.json,2026-09-12T01:55:56.015434+00:00,
DIOR,contrast,SFYOLO,43,extended_2epoch,complete,True,False,183,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/contrast/seed_43/methods/SFYOLO/work/iter_369.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/contrast/seed_43/methods/SFYOLO/work/iter_369_ema.pth,2026-09-12T00:52:15.103421+00:00,84a1aebcdf9fa6f710acc5c031dc12d4c0d465be,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/contrast/seed_43/methods/SFYOLO/terminal_status,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/contrast/seed_43/methods/SFYOLO/execution.json,2026-09-12T01:55:56.017977+00:00,
DIOR,contrast,SFYOLO,44,extended_2epoch,complete,True,False,183,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/contrast/seed_44/methods/SFYOLO/work/iter_369.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/contrast/seed_44/methods/SFYOLO/work/iter_369_ema.pth,2026-09-12T01:07:09.207477+00:00,84a1aebcdf9fa6f710acc5c031dc12d4c0d465be,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/contrast/seed_44/methods/SFYOLO/terminal_status,.183:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/sfyolo_runs_84a1aeb/dior/contrast/seed_44/methods/SFYOLO/execution.json,2026-09-12T01:55:56.020516+00:00,
RSAR,am_noise_horizontal,AASFOD,42,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/am_noise_horizontal/seed_42/methods/AASFOD/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/am_noise_horizontal/seed_42/methods/AASFOD/work/iter_266_ema.pth,2026-09-11T19:24:45.023805+00:00,cbd0f75ab147fea6728f61d6fd696325cc195296,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/am_noise_horizontal/seed_42/methods/AASFOD/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/am_noise_horizontal/seed_42/methods/AASFOD/execution.json,2026-09-12T01:56:13.231497+00:00,
RSAR,am_noise_horizontal,AASFOD,43,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/am_noise_horizontal/seed_43/methods/AASFOD/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/am_noise_horizontal/seed_43/methods/AASFOD/work/iter_266_ema.pth,2026-09-11T19:58:54.568775+00:00,cbd0f75ab147fea6728f61d6fd696325cc195296,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/am_noise_horizontal/seed_43/methods/AASFOD/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/am_noise_horizontal/seed_43/methods/AASFOD/execution.json,2026-09-12T01:56:13.307542+00:00,
RSAR,am_noise_horizontal,AASFOD,44,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/am_noise_horizontal/seed_44/methods/AASFOD/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/am_noise_horizontal/seed_44/methods/AASFOD/work/iter_266_ema.pth,2026-09-11T19:58:51.234654+00:00,cbd0f75ab147fea6728f61d6fd696325cc195296,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/am_noise_horizontal/seed_44/methods/AASFOD/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/aasfod_runs_36c2053/rsar/am_noise_horizontal/seed_44/methods/AASFOD/execution.json,2026-09-12T01:56:13.354975+00:00,
RSAR,am_noise_horizontal,B,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/B/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/B/work/iter_266_ema.pth,2026-09-05T20:01:44+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/B/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:55:59.535715+00:00,
RSAR,am_noise_horizontal,B,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/B/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/B/work/iter_266_ema.pth,2026-09-06T22:47:24+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/B/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:55:59.855386+00:00,
RSAR,am_noise_horizontal,B,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/B/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/B/work/iter_266_ema.pth,2026-09-07T09:50:55+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/B/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:00.097951+00:00,
RSAR,am_noise_horizontal,B_REG,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/am_noise_horizontal/seed_42/methods/B_REG/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/am_noise_horizontal/seed_42/methods/B_REG/work/iter_266_ema.pth,2026-09-11T20:21:45+00:00,0f98a48b539f9260055fc305784ffbc924f50451,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/am_noise_horizontal/seed_42/methods/B_REG/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/am_noise_horizontal/seed_42/methods/B_REG/execution.json,2026-09-12T01:56:09.476709+00:00,
RSAR,am_noise_horizontal,B_REG,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/am_noise_horizontal/seed_43/methods/B_REG/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/am_noise_horizontal/seed_43/methods/B_REG/work/iter_266_ema.pth,2026-09-11T20:21:54+00:00,0f98a48b539f9260055fc305784ffbc924f50451,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/am_noise_horizontal/seed_43/methods/B_REG/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/am_noise_horizontal/seed_43/methods/B_REG/execution.json,2026-09-12T01:56:09.483677+00:00,
RSAR,am_noise_horizontal,B_REG,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/am_noise_horizontal/seed_44/methods/B_REG/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/am_noise_horizontal/seed_44/methods/B_REG/work/iter_266_ema.pth,2026-09-11T20:21:50+00:00,0f98a48b539f9260055fc305784ffbc924f50451,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/am_noise_horizontal/seed_44/methods/B_REG/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/b_reg_runs_0e5f8f7/rsar/am_noise_horizontal/seed_44/methods/B_REG/execution.json,2026-09-12T01:56:09.490736+00:00,
RSAR,am_noise_horizontal,C,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/C/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/C/work/iter_266_ema.pth,2026-09-05T20:55:48+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/C/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:55:59.597021+00:00,
RSAR,am_noise_horizontal,C,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/C/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/C/work/iter_266_ema.pth,2026-09-06T23:32:37+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/C/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:55:59.903492+00:00,
RSAR,am_noise_horizontal,C,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/C/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/C/work/iter_266_ema.pth,2026-09-07T10:49:42+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/C/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:00.146855+00:00,
RSAR,am_noise_horizontal,D,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/D/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/D/work/iter_266_ema.pth,2026-09-05T20:17:49+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/D/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:55:59.662383+00:00,
RSAR,am_noise_horizontal,D,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/D/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/D/work/iter_266_ema.pth,2026-09-07T00:23:26+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/D/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:55:59.950151+00:00,
RSAR,am_noise_horizontal,D,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/D/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/D/work/iter_266_ema.pth,2026-09-07T11:14:36+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/D/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:00.197184+00:00,
RSAR,am_noise_horizontal,E,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/E/ddp2/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/E/ddp2/work/iter_266_ema.pth,2026-09-05T21:19:15+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/E/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:55:59.726456+00:00,
RSAR,am_noise_horizontal,E,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/E/ddp2/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/E/ddp2/work/iter_266_ema.pth,2026-09-07T21:49:18+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/E/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:55:59.998677+00:00,
RSAR,am_noise_horizontal,E,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/E/ddp2/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/E/ddp2/work/iter_266_ema.pth,2026-09-07T22:17:30+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/E/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:00.247230+00:00,
RSAR,am_noise_horizontal,F,42,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/F/ddp2/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/F/ddp2/work/iter_266_ema.pth,2026-09-05T21:22:03+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_42/0f98a48/methods/F/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:55:59.791130+00:00,
RSAR,am_noise_horizontal,F,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/F/ddp2/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/F/ddp2/work/iter_266_ema.pth,2026-09-07T22:05:12+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_43/0f98a48/methods/F/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:00.049143+00:00,
RSAR,am_noise_horizontal,F,44,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/F/ddp2/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/F/ddp2/work/iter_266_ema.pth,2026-09-07T22:32:20+00:00,0f98a48b539f9260055fc305784ffbc924f50451,/mnt/shared/zechuan/iraod_artifacts/comparison/rsar/am_noise_horizontal/seed_44/0f98a48/methods/F/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/final_delivery_20260908_4a6bc50/report/report.json,2026-09-12T01:56:00.296197+00:00,
RSAR,am_noise_horizontal,F_text_only,42,common_1epoch,complete,True,False,221,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_horizontal/seed_42/methods/F_text_only/ddp2/work/iter_266.pth,/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_horizontal/seed_42/methods/F_text_only/ddp2/work/iter_266_ema.pth,2026-09-09T01:47:46.998421+00:00,0f98a48b539f9260055fc305784ffbc924f50451,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_horizontal/seed_42/methods/F_text_only/ddp2/terminal_status,.221:/home/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_horizontal/seed_42/methods/F_text_only/execution.json,2026-09-12T01:56:09.241283+00:00,
RSAR,am_noise_horizontal,F_text_only,43,common_1epoch,complete,True,False,67,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_horizontal/seed_43/methods/F_text_only/ddp2/work/iter_266.pth,/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_horizontal/seed_43/methods/F_text_only/ddp2/work/iter_266_ema.pth,2026-09-11T19:24:40+00:00,0f98a48b539f9260055fc305784ffbc924f50451,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_horizontal/seed_43/methods/F_text_only/ddp2/terminal_status,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/f_deletion_runs_daa3992/rsar/am_noise_horizontal/seed_43/methods/F_text_only/execution.json,2026-09-12T01:56:09.381355+00:00,
