dataset,domain,method,seed,role,status,expected_images,completed_images,completed_visualizations,evidence,manifest,collected_at
DIOR,contrast,B,43,student,missing_export,11738,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_43/iraod-aligned-roi-v3-full-test/DIOR/contrast/B/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed43.json,2026-09-12T02:08:19.271112+00:00
DIOR,contrast,C,43,ema,missing_export,11738,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_43/iraod-aligned-roi-v3-full-test/DIOR/contrast/C/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed43.json,2026-09-12T02:08:19.271404+00:00
DIOR,contrast,C,43,student,missing_export,11738,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_43/iraod-aligned-roi-v3-full-test/DIOR/contrast/C/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed43.json,2026-09-12T02:08:19.271736+00:00
DIOR,contrast,D,43,ema,missing_export,11738,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_43/iraod-aligned-roi-v3-full-test/DIOR/contrast/D/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed43.json,2026-09-12T02:08:19.272083+00:00
DIOR,contrast,D,43,student,missing_export,11738,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_43/iraod-aligned-roi-v3-full-test/DIOR/contrast/D/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed43.json,2026-09-12T02:08:19.272344+00:00
DIOR,contrast,E,43,ema,missing_export,11738,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_43/iraod-aligned-roi-v3-full-test/DIOR/contrast/E/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed43.json,2026-09-12T02:08:19.272665+00:00
DIOR,contrast,E,43,student,missing_export,11738,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_43/iraod-aligned-roi-v3-full-test/DIOR/contrast/E/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed43.json,2026-09-12T02:08:19.273048+00:00
DIOR,contrast,F,43,ema,missing_export,11738,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_43/iraod-aligned-roi-v3-full-test/DIOR/contrast/F/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed43.json,2026-09-12T02:08:19.273376+00:00
DIOR,contrast,F,43,student,missing_export,11738,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_43/iraod-aligned-roi-v3-full-test/DIOR/contrast/F/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed43.json,2026-09-12T02:08:19.273758+00:00
RSAR,clean,B,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/clean/B/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.274097+00:00
RSAR,clean,B,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/clean/B/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.274446+00:00
RSAR,clean,C,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/clean/C/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.274781+00:00
RSAR,clean,C,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/clean/C/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.275079+00:00
RSAR,clean,D,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/clean/D/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.275367+00:00
RSAR,clean,D,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/clean/D/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.275679+00:00
RSAR,clean,E,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/clean/E/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.275933+00:00
RSAR,clean,E,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/clean/E/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.276174+00:00
RSAR,clean,F,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/clean/F/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.276494+00:00
RSAR,clean,F,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/clean/F/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.276827+00:00
RSAR,chaff,B,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/chaff/B/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.277146+00:00
RSAR,chaff,B,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/chaff/B/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.277448+00:00
RSAR,chaff,C,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/chaff/C/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.277882+00:00
RSAR,chaff,C,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/chaff/C/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.278340+00:00
RSAR,chaff,D,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/chaff/D/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.278666+00:00
RSAR,chaff,D,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/chaff/D/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.278993+00:00
RSAR,chaff,E,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/chaff/E/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.279320+00:00
RSAR,chaff,E,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/chaff/E/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.279631+00:00
RSAR,chaff,F,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/chaff/F/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.279919+00:00
RSAR,chaff,F,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/chaff/F/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.280217+00:00
RSAR,gaussian_white_noise,B,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/gaussian_white_noise/B/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.280518+00:00
RSAR,gaussian_white_noise,B,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/gaussian_white_noise/B/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.280826+00:00
RSAR,gaussian_white_noise,C,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/gaussian_white_noise/C/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.281161+00:00
RSAR,gaussian_white_noise,C,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/gaussian_white_noise/C/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.281473+00:00
RSAR,gaussian_white_noise,D,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/gaussian_white_noise/D/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.281777+00:00
RSAR,gaussian_white_noise,D,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/gaussian_white_noise/D/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.282117+00:00
RSAR,gaussian_white_noise,E,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/gaussian_white_noise/E/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.282435+00:00
RSAR,gaussian_white_noise,E,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/gaussian_white_noise/E/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.282835+00:00
RSAR,gaussian_white_noise,F,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/gaussian_white_noise/F/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.283112+00:00
RSAR,gaussian_white_noise,F,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/gaussian_white_noise/F/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.283499+00:00
RSAR,point_target,B,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/point_target/B/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.283864+00:00
RSAR,point_target,B,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/point_target/B/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.284218+00:00
RSAR,point_target,C,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/point_target/C/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.284594+00:00
RSAR,point_target,C,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/point_target/C/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.284924+00:00
RSAR,point_target,D,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/point_target/D/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.285209+00:00
RSAR,point_target,D,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/point_target/D/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.285530+00:00
RSAR,point_target,E,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/point_target/E/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.285804+00:00
RSAR,point_target,E,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/point_target/E/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.286136+00:00
RSAR,point_target,F,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/point_target/F/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.286403+00:00
RSAR,point_target,F,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/point_target/F/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.286710+00:00
RSAR,noise_suppression,B,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/noise_suppression/B/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.287028+00:00
RSAR,noise_suppression,B,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/noise_suppression/B/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.287325+00:00
RSAR,noise_suppression,C,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/noise_suppression/C/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.287677+00:00
RSAR,noise_suppression,C,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/noise_suppression/C/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.288004+00:00
RSAR,noise_suppression,D,44,ema,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/noise_suppression/D/ema,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.288276+00:00
RSAR,noise_suppression,D,44,student,missing_export,8538,,,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/qualitative/seed_44/iraod-aligned-roi-v3-full-test/RSAR/noise_suppression/D/student,.67:/mnt/shared/zechuan/iraod_artifacts/comparison/xaf_student_quant_20260908/repo_manifests_37c65b6/qualitative_seed44.json,2026-09-12T02:08:19.288545+00:00
